miRNA,have_motif,have_mean,no_motif,no_mean,D,p,fdr
hsa-miR-6814-3p,262,5.948142879,23629,6.388142395,0.066349282,0.204050307,1
hsa-miR-6814-5p,2025,5.964772309,21866,6.422078394,0.034775473,0.022606503,1
hsa-miR-6816-3p,350,6.609124581,23541,6.37995992,0.043928465,0.518688175,1
hsa-miR-6817-3p,1601,5.894067216,22290,6.418457984,0.037098897,0.032760396,1
hsa-miR-6817-5p,2667,6.096360373,21224,6.419376035,0.020001993,0.299399586,1
hsa-miR-6818-3p,639,5.999319113,23252,6.393869997,0.04951081,0.094802861,1
hsa-miR-6818-5p,382,5.608791177,23509,6.395902499,0.047768828,0.357672348,1
hsa-miR-6819-3p,1111,6.115503082,22780,6.396378672,0.027665242,0.39213684,1
hsa-miR-6820-3p,424,5.808006596,23467,6.39371182,0.057620356,0.125860002,1
hsa-miR-6821-3p,844,6.089466993,23047,6.394078185,0.039654286,0.154453639,1
hsa-miR-6821-5p,1253,5.61024683,22638,6.42610614,0.056097401,0.001136925,1
hsa-miR-6822-3p,447,5.989343052,23444,6.390828943,0.050203026,0.218886924,1
hsa-miR-6823-3p,1566,6.08590947,22325,6.404178985,0.040671463,0.015794172,1
hsa-miR-6823-5p,1997,6.159293593,21894,6.403750835,0.020072472,0.452218171,1
hsa-miR-6824-3p,1262,6.125986621,22629,6.397668256,0.027357011,0.332641118,1
hsa-miR-6824-5p,1118,5.702697181,22773,6.416730981,0.044652688,0.028538434,1
hsa-miR-6825-3p,938,6.098740887,22953,6.394946679,0.029340294,0.419806567,1
hsa-miR-6826-3p,1754,6.057761138,22137,6.409112212,0.029784257,0.111859466,1
hsa-miR-6826-5p,291,6.091014743,23600,6.386921389,0.055145611,0.346302402,1
hsa-miR-6827-3p,1120,6.06454935,22771,6.398995864,0.056102334,0.00241351,1
hsa-miR-6827-5p,3676,5.897147628,20215,6.471724729,0.033299498,0.002019699,1
hsa-miR-6828-3p,1373,5.976930303,22518,6.408095958,0.040500253,0.02866191,1
hsa-miR-6828-5p,850,5.929185668,23041,6.400070408,0.044072127,0.082790373,1
hsa-miR-6830-3p,752,6.136382664,23139,6.391342336,0.028327933,0.602815679,1
hsa-miR-6830-5p,999,6.059796436,22892,6.397435499,0.024135135,0.632692853,1
hsa-miR-6831-3p,20,6.94077208,23871,6.382850096,0.239692514,0.201080698,1
hsa-miR-6831-5p,1770,5.818297126,22121,6.428526928,0.037791658,0.018534082,1
hsa-miR-6832-3p,281,6.597088626,23610,6.3807729,0.069980601,0.131724698,1
hsa-miR-6832-5p,466,6.03747186,23425,6.390197148,0.04810119,0.241003541,1
hsa-miR-6833-3p,1128,6.097322337,22763,6.397489368,0.038369003,0.084470177,1
hsa-miR-6833-5p,1206,5.419979428,22685,6.434530963,0.054510564,0.00221592,1
hsa-miR-6834-3p,410,6.441790935,23481,6.382296146,0.05752113,0.138935451,1
hsa-miR-6835-3p,219,7.002253718,23672,6.3775911,0.070825251,0.226440237,1
hsa-miR-6835-5p,986,5.826480917,22905,6.407287487,0.041508913,0.076963907,1
hsa-miR-6836-3p,2645,5.902291161,21246,6.443202013,0.031708119,0.017657094,1
hsa-miR-6837-3p,1876,6.28548444,22015,6.39165393,0.024277545,0.260059285,1
hsa-miR-6838-3p,918,5.641643148,22973,6.41295441,0.048120523,0.033543487,1
hsa-miR-6838-5p,3144,6.350299016,20747,6.38832072,0.009069078,0.978250008,1
hsa-miR-6839-3p,461,5.936879533,23430,6.392101093,0.037557019,0.546478184,1
hsa-miR-6839-5p,351,6.329322417,23540,6.384122256,0.033766856,0.825245477,1
hsa-miR-6840-5p,2230,6.004355515,21661,6.422331254,0.027741081,0.089024635,1
hsa-miR-6841-3p,660,5.830087374,23231,6.399034584,0.050807437,0.072787492,1
hsa-miR-6841-5p,353,6.138038238,23538,6.386995606,0.026322453,0.969476248,1
hsa-miR-6843-3p,1952,5.87412435,21939,6.428622059,0.039200089,0.008100963,1
hsa-miR-6844,21,4.865165203,23870,6.38465277,0.167336964,0.599478903,1
hsa-miR-6845-3p,2894,5.915208444,20997,6.447836207,0.026629006,0.054258314,1
hsa-miR-6845-5p,2520,5.877238502,21371,6.442992329,0.038631401,0.002393256,1
hsa-miR-6846-3p,870,5.701156195,23021,6.409097094,0.042152268,0.101666626,1
hsa-miR-6847-3p,1042,5.820963688,22849,6.408962577,0.040875802,0.071572538,1
hsa-miR-6848-3p,1549,5.931237249,22342,6.414660441,0.030874205,0.126349346,1
hsa-miR-6849-3p,2946,5.942956115,20945,6.445255735,0.033373768,0.006344401,1
hsa-miR-6849-5p,858,5.561329232,23033,6.413936943,0.069673976,0.000650385,1
hsa-miR-6850-3p,1953,6.078846208,21938,6.410422255,0.024078774,0.249491583,1
hsa-miR-6850-5p,1118,6.009629522,22773,6.401662683,0.044946166,0.026983011,1
hsa-miR-6851-3p,1144,5.965666725,22747,6.404321772,0.02567752,0.469211157,1
hsa-miR-6852-3p,1023,6.148442544,22868,6.393824268,0.036676512,0.14347636,1
hsa-miR-6853-3p,202,6.004999987,23689,6.386543125,0.048774779,0.727344692,1
hsa-miR-6853-5p,1297,5.664951738,22594,6.424554646,0.055024024,0.001189532,1
hsa-miR-6854-3p,273,5.879710863,23618,6.389138327,0.057611426,0.331883647,1
hsa-miR-6854-5p,1761,6.083610122,22130,6.40716641,0.03029086,0.100224403,1
hsa-miR-6855-3p,238,5.715733388,23653,6.390034479,0.038807414,0.869921998,1
hsa-miR-6855-5p,2650,5.800177507,21241,6.456068909,0.041422471,0.000616156,1
hsa-miR-6856-3p,1755,6.158619093,22136,6.401131802,0.017323652,0.713613147,1
hsa-miR-6858-3p,2702,6.205998317,21189,6.405928672,0.016148397,0.559648978,1
hsa-miR-6859-3p,1413,6.02780199,22478,6.405665356,0.02958612,0.194916481,1
hsa-miR-6859-5p,1545,6.174280491,22346,6.397769924,0.033805084,0.073553221,1
hsa-miR-6861-3p,805,6.164331397,23086,6.390953102,0.026241389,0.657709996,1
hsa-miR-6861-5p,2112,5.948200319,21779,6.425512237,0.046086605,0.00056121,1
hsa-miR-6862-3p,1537,6.003678807,22354,6.409420048,0.03439262,0.066599769,1
hsa-miR-6862-5p,1420,5.890105783,22471,6.414484441,0.031640311,0.137883786,1
hsa-miR-6863,561,5.957633168,23330,6.393553274,0.055252125,0.07053085,1
hsa-miR-6864-3p,360,5.175314229,23531,6.401798349,0.10409755,0.000919737,1
hsa-miR-6864-5p,965,5.457751522,22926,6.422276012,0.061312292,0.001894026,1
hsa-miR-6865-3p,1294,6.075682336,22597,6.400933626,0.032437319,0.152156206,1
hsa-miR-6866-3p,434,5.607450824,23457,6.397672184,0.051868415,0.201761137,1
hsa-miR-6866-5p,373,6.108569038,23518,6.38767471,0.060397067,0.13724968,1
hsa-miR-6867-3p,1160,5.831792477,22731,6.411462356,0.04723183,0.014536074,1
hsa-miR-6867-5p,806,5.991666005,23085,6.396991435,0.041147749,0.143061871,1
hsa-miR-6868-3p,2782,6.143476494,21109,6.414926262,0.019396345,0.313414854,1
hsa-miR-6869-3p,1779,6.283101555,22112,6.391379903,0.019211385,0.577745431,1
hsa-miR-6869-5p,781,5.643809252,23110,6.408308743,0.047033034,0.070704045,1
hsa-miR-6870-3p,1886,6.243989607,22005,6.395258609,0.020106946,0.483679009,1
hsa-miR-6871-3p,2034,6.331179463,21857,6.388169056,0.020708396,0.402042482,1
hsa-miR-6871-5p,1499,6.080237384,22392,6.403606388,0.037246339,0.040558881,1
hsa-miR-6872-3p,2017,6.169765286,21874,6.403008755,0.019225538,0.502182638,1
hsa-miR-6872-5p,232,6.247879736,23659,6.384645251,0.064542763,0.294012999,1
hsa-miR-6873-3p,1759,6.167298497,22132,6.400485814,0.025597462,0.236008025,1
hsa-miR-6873-5p,1225,5.884874963,22666,6.410255813,0.037206136,0.08009477,1
hsa-miR-6874-3p,982,5.945198095,22909,6.402097235,0.035634302,0.182865215,1
hsa-miR-6875-3p,2366,6.252710951,21525,6.397673216,0.021212434,0.29278356,1
hsa-miR-6876-3p,1797,5.632488994,22094,6.444385234,0.047821347,0.001000061,1
hsa-miR-6876-5p,2731,6.025254472,21160,6.429530251,0.029008534,0.034125751,1
hsa-miR-6877-3p,2761,5.829590493,21130,6.455671118,0.041485531,0.000447343,1
hsa-miR-6877-5p,1491,6.043445707,22400,6.405939845,0.044544978,0.007792233,1
hsa-miR-6878-3p,2430,6.089600869,21461,6.41657425,0.030642645,0.033170068,1
hsa-miR-6878-5p,859,5.933226216,23032,6.400103715,0.042573353,0.099372942,1
hsa-miR-6879-3p,1245,6.219833196,22646,6.392304944,0.022920047,0.564822076,1
hsa-miR-6880-3p,1157,6.081894846,22734,6.398657418,0.020606132,0.738123681,1
hsa-miR-6881-3p,2218,6.17345018,21673,6.404794795,0.015871951,0.691250159,1
hsa-miR-6881-5p,621,5.912064803,23270,6.395893332,0.057902782,0.034641118,1
hsa-miR-6882-5p,250,6.22479227,23641,6.384993529,0.052692526,0.498118216,1
hsa-miR-6883-3p,105,6.438018893,23786,6.383075679,0.039118249,0.997196277,1
hsa-miR-6884-3p,1422,6.161935833,22469,6.397327755,0.022171945,0.526631419,1
hsa-miR-6885-3p,336,6.481343295,23555,6.381918859,0.037911271,0.727776895,1
hsa-miR-6886-5p,3315,5.985472037,20576,6.447413991,0.03329759,0.003560845,1
hsa-miR-6887-3p,2670,5.930964524,21221,6.440231601,0.037447748,0.002583984,1
hsa-miR-6888-3p,737,6.284886894,23154,6.386450222,0.035403444,0.332205559,1
hsa-miR-6888-5p,635,6.259091155,23256,6.386709116,0.038495391,0.318891497,1
hsa-miR-6889-3p,1635,5.950172864,22256,6.415137376,0.035538724,0.042671043,1
hsa-miR-6890-3p,2248,5.911314472,21643,6.432342797,0.041454458,0.00182512,1
hsa-miR-6890-5p,1238,5.800013544,22653,6.415195043,0.05784685,0.000774841,1
hsa-miR-6891-3p,1596,6.356715189,22295,6.385221469,0.015590389,0.862060824,1
hsa-miR-6892-3p,1839,5.873159232,22052,6.425861158,0.042138449,0.004820001,1
hsa-miR-6892-5p,275,5.731287853,23616,6.390909804,0.073959719,0.1021944,1
hsa-miR-6893-3p,3863,5.959574862,20028,6.465048552,0.030718759,0.004433354,1
hsa-miR-6894-3p,1549,6.035778853,22342,6.407412436,0.032793399,0.088695852,1
hsa-miR-6894-5p,2357,5.949992518,21534,6.43074662,0.042569557,0.000905855,1
hsa-miR-6895-3p,1317,5.875380292,22574,6.412950927,0.040276041,0.035292371,1
hsa-miR-6895-5p,3483,5.990258516,20408,6.450399827,0.0288882,0.013944524,1
hsa-miR-708-3p,28,7.257897083,23863,6.382290951,0.168074006,0.408320954,1
hsa-miR-7107-3p,1477,6.087721626,22414,6.402795808,0.02470274,0.366307883,1
hsa-miR-7107-5p,2156,6.118176408,21735,6.409617748,0.020439832,0.385538336,1
hsa-miR-7108-3p,1724,6.042401903,22167,6.409831245,0.025174595,0.262722696,1
hsa-miR-7108-5p,3298,5.904443092,20593,6.460009555,0.038342864,0.000468731,1
hsa-miR-7109-3p,901,5.86420241,22990,6.403661753,0.044132975,0.0682677,1
hsa-miR-711,1602,6.010025429,22289,6.410147128,0.039942445,0.016979448,1
hsa-miR-7110-3p,1954,6.17013651,21937,6.402305846,0.025202976,0.20449254,1
hsa-miR-7111-3p,1765,5.881777054,22126,6.423325209,0.035072296,0.035857343,1
hsa-miR-7112-3p,1182,5.793434172,22709,6.414020472,0.046157188,0.01667,1
hsa-miR-7112-5p,3120,5.861701342,20771,6.461668764,0.034753644,0.002853032,1
hsa-miR-7114-3p,532,6.107768964,23359,6.389592748,0.035081148,0.543993906,1
hsa-miR-7-1-3p,48,4.855468466,23843,6.38639297,0.173454997,0.111967966,1
hsa-miR-7151-3p,651,5.629626482,23240,6.404429572,0.039426832,0.278526793,1
hsa-miR-7151-5p,1011,6.339318434,22880,6.385261326,0.045787336,0.034508325,1
hsa-miR-7152-3p,3840,6.234023787,20051,6.41190857,0.019983534,0.152393413,1
hsa-miR-7152-5p,663,6.61085846,23228,6.376822409,0.048153578,0.100626494,1
hsa-miR-7153-3p,610,5.788335094,23281,6.398906648,0.054479661,0.058693562,1
hsa-miR-7153-5p,432,5.575880097,23459,6.398186192,0.083205549,0.005626286,1
hsa-miR-7154-3p,1697,5.821714244,22194,6.426258494,0.05061721,0.000620517,1
hsa-miR-7154-5p,539,6.275664444,23352,6.385801942,0.040654489,0.348633065,1
hsa-miR-7155-3p,783,5.958772611,23108,6.397702576,0.041100084,0.1547517,1
hsa-miR-7156-3p,4307,5.95991424,19584,6.476433795,0.03183134,0.001562616,1
hsa-miR-7156-5p,1175,6.030383661,22716,6.401572868,0.038272658,0.075782952,1
hsa-miR-7157-3p,1170,5.637445249,22721,6.421725238,0.058530363,0.000977364,1
hsa-miR-7157-5p,839,6.160457698,23052,6.391428339,0.017265985,0.969262581,1
hsa-miR-7158-3p,150,6.004188077,23741,6.385712559,0.051698749,0.820498171,1
hsa-miR-7158-5p,872,6.360365382,23019,6.384186605,0.026329367,0.605036737,1
hsa-miR-7159-3p,16,7.119652703,23875,6.382823692,0.297924084,0.117017544,1
hsa-miR-7159-5p,221,6.957413695,23670,6.377956977,0.064774128,0.317209982,1
hsa-miR-7160-3p,3516,6.08562784,20375,6.434687735,0.024536988,0.054067805,1
hsa-miR-7161-3p,2311,6.219246638,21580,6.400887447,0.031854523,0.028921192,1
hsa-miR-7161-5p,344,5.947841425,23547,6.389679052,0.036822817,0.747433902,1
hsa-miR-7162-3p,1190,5.922124764,22701,6.407493133,0.042614604,0.032920278,1
hsa-miR-7162-5p,889,5.951978271,23002,6.399987888,0.032044115,0.343102288,1
hsa-miR-718,1179,6.27936067,22712,6.388713625,0.015979529,0.937100253,1
hsa-miR-7-2-3p,41,8.28667535,23850,6.380045132,0.15935982,0.249655637,1
hsa-miR-744-3p,383,6.225978988,23508,6.385880557,0.05066005,0.28818234,1
hsa-miR-744-5p,2749,5.884935357,21142,6.448119515,0.039494638,0.001011829,1
hsa-miR-7515,289,6.149785216,23602,6.386176686,0.059492202,0.264433687,1
hsa-miR-758-3p,209,6.142504095,23682,6.385442392,0.033564951,0.973729847,1
hsa-miR-758-5p,251,7.158624921,23640,6.375085246,0.062410257,0.288071172,1
hsa-miR-759,188,6.001704646,23703,6.386343906,0.067977525,0.354755032,1
hsa-miR-7-5p,756,5.883703197,23135,6.399643418,0.0360913,0.296046727,1
hsa-miR-764,2555,5.957449915,21336,6.434315033,0.034677771,0.008273488,1
hsa-miR-766-3p,5489,6.121144544,18402,6.461518731,0.023421743,0.019341314,1
hsa-miR-767-3p,1811,6.206155364,22080,6.397847949,0.011706865,0.975843171,1
hsa-miR-767-5p,1640,6.038849429,22251,6.408705992,0.037904682,0.024823922,1
hsa-miR-769-3p,2233,6.058561356,21658,6.416800377,0.035784992,0.01120578,1
hsa-miR-769-5p,1218,5.671916704,22673,6.421533786,0.049061596,0.007662094,1
hsa-miR-7702,96,5.673484473,23795,6.386180944,0.11174135,0.183538381,1
hsa-miR-7703,1619,5.900800369,22272,6.418392344,0.046750785,0.00272754,1
hsa-miR-7704,1680,6.077689901,22211,6.406434246,0.032165744,0.078958586,1
hsa-miR-7705,143,6.083590322,23748,6.385121975,0.0644998,0.595307954,1
hsa-miR-770-5p,1229,5.935981434,22662,6.407576953,0.031057895,0.210761158,1
hsa-miR-7706,1541,6.230202901,22350,6.393874157,0.021399219,0.523953069,1
hsa-miR-7843-3p,825,5.870353753,23066,6.401664278,0.06547772,0.002162114,1
hsa-miR-7844-5p,38,6.541734423,23853,6.383064779,0.195263974,0.110787272,1
hsa-miR-7845-5p,2165,5.876246793,21726,6.433846809,0.044561863,0.000803919,1
hsa-miR-7846-3p,799,5.507603029,23092,6.413617498,0.04712667,0.064749495,1
hsa-miR-7848-3p,351,5.521350422,23540,6.396169757,0.0764714,0.035022876,1
hsa-miR-7849-3p,85,5.550524905,23806,6.386290661,0.10066271,0.35731728,1
hsa-miR-7850-5p,407,6.350326293,23484,6.383888915,0.032563757,0.789951428,1
hsa-miR-7852-3p,64,7.141670526,23827,6.381280193,0.101604797,0.525150786,1
hsa-miR-7853-5p,119,5.838055371,23772,6.386046672,0.050093536,0.927659083,1
hsa-miR-7855-5p,1968,6.208446306,21923,6.399015087,0.026936712,0.145454295,1
hsa-miR-7856-5p,54,5.961165231,23837,6.384273489,0.093951358,0.728441905,1
hsa-miR-7973,68,5.318111806,23823,6.386357658,0.122929892,0.257086624,1
hsa-miR-7975,29,5.973404161,23862,6.383815328,0.160481678,0.44475563,1
hsa-miR-7976,895,6.167053181,22996,6.391734105,0.050371306,0.025262741,1
hsa-miR-7977,1173,6.208533972,22718,6.392341744,0.025265896,0.474750797,1
hsa-miR-7978,987,5.824220403,22904,6.407410258,0.035787982,0.177043784,1
hsa-miR-802,62,7.06111086,23829,6.38155362,0.106001226,0.490610156,1
hsa-miR-8053,282,6.105488823,23609,6.3866357,0.040209603,0.758426704,1
hsa-miR-8054,102,6.247699622,23789,6.383898639,0.088951559,0.397657984,1
hsa-miR-8055,392,6.229793264,23499,6.38587817,0.030953445,0.853791306,1
hsa-miR-8056,243,5.425286585,23648,6.393161597,0.091880677,0.034459599,1
hsa-miR-8058,548,6.217526264,23343,6.387209257,0.046611607,0.195073253,1
hsa-miR-8059,839,5.605730137,23052,6.411618189,0.065675789,0.001853995,1
hsa-miR-8060,1754,6.125070519,22137,6.40377903,0.024853703,0.267910139,1
hsa-miR-8061,5,8.245097989,23886,6.38292743,0,1,1
hsa-miR-8062,53,6.487501391,23838,6.383085515,0.107907622,0.569212099,1
hsa-miR-8063,541,6.235170773,23350,6.38674958,0.027156388,0.83035139,1
hsa-miR-8064,766,5.750135445,23125,6.404290868,0.054628184,0.023941932,1
hsa-miR-8065,386,6.233312741,23505,6.38578053,0.043832698,0.458975817,1
hsa-miR-8066,76,5.7180132,23815,6.385440314,0.139683636,0.104005668,1
hsa-miR-8067,16,5.856428297,23875,6.38367025,0.193680628,0.586192044,1
hsa-miR-8068,65,5.938312617,23826,6.384531174,0.090183316,0.667475964,1
hsa-miR-8069,1316,5.937980888,22575,6.40927784,0.057062275,0.000608297,1
hsa-miR-8070,143,6.208500049,23748,6.384369824,0.030649618,0.999333501,1
hsa-miR-8072,3228,5.988026877,20663,6.445069899,0.035932565,0.001479204,1
hsa-miR-8074,141,6.210902012,23750,6.384340754,0.079786487,0.334156165,1
hsa-miR-8076,56,7.062387632,23835,6.381721686,0.126101322,0.336729661,1
hsa-miR-8078,571,5.983270446,23320,6.393112464,0.043639623,0.238966132,1
hsa-miR-8079,470,6.005681337,23421,6.390895344,0.038882182,0.488986781,1
hsa-miR-8080,1199,5.970425863,22692,6.405133504,0.028784122,0.301988977,1
hsa-miR-8081,433,5.662449906,23458,6.396623296,0.04120932,0.46576946,1
hsa-miR-8082,1640,5.855867943,22251,6.42219256,0.047328539,0.002134176,1
hsa-miR-8083,851,5.836786523,23040,6.403503678,0.057783888,0.008334381,1
hsa-miR-8084,0,NaN,23891,6.383317152,0,1,1
hsa-miR-8086,139,6.369611705,23752,6.383397358,0.049845405,0.882313488,1
hsa-miR-8087,550,5.711606452,23341,6.399145132,0.065711448,0.019306731,1
hsa-miR-8088,395,6.249601089,23496,6.385565103,0.038880951,0.599760233,1
hsa-miR-8485,272,5.766133361,23619,6.390424735,0.087889112,0.031393916,1
hsa-miR-873-5p,1811,6.390514872,22080,6.382726796,0.012365431,0.960056553,1
hsa-miR-874-3p,3278,6.038249067,20613,6.4381919,0.033518716,0.003475815,1
hsa-miR-875-3p,761,5.958552268,23130,6.397292339,0.035953671,0.29675418,1
hsa-miR-875-5p,152,5.195353421,23739,6.390923643,0.128522407,0.013617764,1
hsa-miR-876-3p,71,5.376296004,23820,6.386318768,0.1442574,0.105055766,1
hsa-miR-876-5p,241,6.217059727,23650,6.385011361,0.047790303,0.647133724,1
hsa-miR-877-3p,3349,6.103505522,20542,6.428935356,0.022857801,0.098669979,1
hsa-miR-885-5p,146,6.363554489,23745,6.383438666,0.058915359,0.69503531,1
hsa-miR-887-3p,378,5.46033114,23513,6.398155272,0.082675305,0.012369634,1
hsa-miR-887-5p,676,5.869083614,23215,6.398291172,0.061457153,0.01399796,1
hsa-miR-888-3p,583,5.932185278,23308,6.394601256,0.038141631,0.379564835,1
hsa-miR-888-5p,47,6.381520262,23844,6.383320694,0.061137643,0.994736244,1
hsa-miR-889-3p,3,10.52807986,23888,6.382796628,0,1,1
hsa-miR-889-5p,1006,6.260759335,22885,6.388704662,0.016815081,0.948121231,1
hsa-miR-890,313,6.069596842,23578,6.387481817,0.067465691,0.120145203,1
hsa-miR-891a-3p,993,5.926397361,22898,6.403132042,0.044529674,0.04590372,1
hsa-miR-891a-5p,81,7.439030531,23810,6.379725687,0.185287331,0.007830863,1
hsa-miR-891b,114,6.491284379,23777,6.382799498,0.07889203,0.480135277,1
hsa-miR-892a,561,6.226088439,23330,6.38709792,0.038000921,0.40747992,1
hsa-miR-892c-3p,490,5.635336929,23401,6.398979317,0.044017655,0.310231068,1
hsa-miR-892c-5p,107,6.410674602,23784,6.383194076,0.060072978,0.836735949,1
hsa-miR-921,372,5.638312514,23519,6.39510089,0.068444433,0.064700302,1
hsa-miR-922,2053,6.091518732,21838,6.41074925,0.029167464,0.082093872,1
hsa-miR-924,269,5.747930535,23622,6.390552738,0.083743212,0.047962343,1
hsa-miR-92a-3p,342,5.928904138,23549,6.389916551,0.089628469,0.008888944,1
hsa-miR-92b-3p,334,5.727378724,23557,6.392617294,0.077953614,0.036538484,1
hsa-miR-92b-5p,1193,5.95783663,22698,6.405680279,0.051059183,0.00542556,1
hsa-miR-933,935,6.004063791,22956,6.398764177,0.026243555,0.566074087,1
hsa-miR-934,185,6.424432148,23706,6.382996294,0.062805402,0.463905115,1
hsa-miR-935,226,6.505727294,23665,6.382148139,0.037506194,0.911163271,1
hsa-miR-93-5p,647,5.564584243,23244,6.406106697,0.069329686,0.004709558,1
hsa-miR-936,738,6.468588943,23153,6.380599121,0.036150413,0.307340636,1
hsa-miR-937-3p,654,6.232822666,23237,6.387552785,0.028071268,0.697905456,1
hsa-miR-937-5p,1141,5.884888262,22750,6.408315278,0.043232252,0.034448737,1
hsa-miR-938,162,7.157107385,23729,6.378034417,0.067060725,0.464340639,1
hsa-miR-9-3p,2,3.101433724,23889,6.383591913,0,1,1
hsa-miR-941,1117,5.875591103,22774,6.408219672,0.044886546,0.027392662,1
hsa-miR-942-3p,476,6.21158493,23415,6.386808271,0.037519313,0.527351692,1
hsa-miR-942-5p,2613,6.190284961,21278,6.407022064,0.014746792,0.692178866,1
hsa-miR-943,730,5.707935561,23161,6.404604167,0.04964575,0.06109096,1
hsa-miR-944,0,NaN,23891,6.383317152,0,1,1
hsa-miR-9500,587,5.870574317,23304,6.396232533,0.039115467,0.345015681,1
hsa-miR-95-3p,66,4.712449759,23825,6.387945788,0.128695984,0.225704585,1
hsa-miR-95-5p,5,7.757252214,23886,6.38302955,0,1,1
hsa-miR-9-5p,377,5.729281197,23514,6.393803312,0.0677242,0.066497576,1
hsa-miR-96-3p,87,7.293147361,23804,6.379991861,0.167574463,0.015372283,1
hsa-miR-96-5p,454,5.549758063,23437,6.399464092,0.088975431,0.001731874,1
hsa-miR-9718,1664,5.771046507,22227,6.429154123,0.048385475,0.001422203,1
hsa-miR-98-3p,6,7.23034069,23885,6.383104377,0,1,1
hsa-miR-9851-3p,3249,6.030456131,20642,6.438856608,0.036975446,0.000927833,1
hsa-miR-98-5p,322,5.148756313,23569,6.400183739,0.114512062,0.00048188,1
hsa-miR-9898,26,4.375726373,23865,6.385504345,0.224109978,0.147176273,1
